id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-0003199,,29729.0,Moda,90407.0,Billetera digital,App móvil,iOS,Cali,4.0,5,No
TXN-0003897,2023-09-29,19238.0,Belleza,78016.0,PSE,App móvil,Android,Cali,2.0,5,No
TXN-0001458,2024-11-08,39612.0,Moda,161690.0,Tarjeta crédito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0000770,2022-01-20,25682.0,Alimentos,74980.0,Contraentrega,Sitio web,Android,Bogotá,7.0,5,No
TXN-0003548,2024-07-10,40658.0,Tecnología,1286752.0,Tarjeta crédito,Sitio web,Android,Cali,5.0,5,No
TXN-0001991,2023-12-08,32865.0,Tecnología,1271588.0,Tarjeta débito,App móvil,Android,Barranquilla,8.0,4,No
TXN-0004034,2022-01-08,16793.0,Mascotas,27325.0,Tarjeta débito,App móvil,Android,Medellín,3.0,5,No
TXN-0001303,2023-09-23,49224.0,Moda,132241.0,Tarjeta débito,Sitio web,Desktop,Medellín,5.0,5,No
TXN-0003307,2022-07-30,34041.0,Tecnología,588722.0,Contraentrega,Sitio web,Android,Barranquilla,8.0,4,No
TXN-0006760,2023-08-03,33227.0,Belleza,101516.0,Tarjeta crédito,App móvil,Android,Medellín,2.0,5,No
TXN-0001134,2023-09-23,24541.0,MODA,159420.0,Tarjeta débito,App móvil,Desktop,BARRANQUILLA,3.0,5,No
TXN-0004101,2023-04-05,57771.0,Moda,129995.0,Tarjeta crédito,App móvil,Android,Manizales,4.0,5,No
TXN-0000439,2022-04-16,13577.0,Alimentos,32156.0,Tarjeta débito,App móvil,Android,Bucaramanga,3.0,5,No
TXN-0005766,2022-04-21,13353.0,Moda,146755.0,PSE,App móvil,iOS,Bogotá,6.0,5,No
TXN-0000250,2024-04-04,11722.0,Moda,108816.0,Tarjeta débito,App móvil,iOS,Barranquilla,5.0,5,No
TXN-0003191,2022-08-09,18555.0,Electrónica,429472.0,Billetera digital,App móvil,iOS,Bucaramanga,5.0,5,No
TXN-0007292,2024-10-29,21019.0,Juguetes,73803.0,Contraentrega,App móvil,iOS,Cali,1.0,5,No
TXN-0004198,2024-04-17,32921.0,Libros,31206.0,Contraentrega,Sitio web,,Medellín,10.0,4,No
,2023-07-04,14242.0,Belleza,69031.0,Billetera digital,App móvil,,Bucaramanga,4.0,5,No
TXN-0000610,2022-10-27,23434.0,Mascotas,100715.0,Tarjeta crédito,App móvil,Android,Ibagué,4.0,5,No
TXN-0006101,2024-12-12,57582.0,Deportes,144560.0,Billetera digital,App móvil,Desktop,Bogotá,1.0,5,No
TXN-0001310,2022-05-13,45753.0,Electrónica,336160.0,Tarjeta débito,Sitio web,iOS,Bogotá,5.0,5,No
TXN-0001155,2023-05-04,50326.0,Belleza,125545.0,Billetera digital,App móvil,Android,Barranquilla,3.0,5,No
TXN-0007192,2023-02-19,25047.0,ALIMENTOS,74100.0,Tarjeta débito,App móvil,Android,Medellín,4.0,5,No
TXN-0005585,2023-03-23,49863.0,Libros,75552.0,Contraentrega,App móvil,Android,Barranquilla,4.0,5,No
TXN-0000735,2023-04-05,42866.0,Deportes,235091.0,Tarjeta crédito,Sitio web,,Bogotá,4.0,5,No
TXN-0002968,2022-03-02,28921.0,Alimentos,67405.0,Tarjeta débito,Sitio web,Android,Barranquilla,4.0,5,No
TXN-0005878,2022-09-27,56263.0,Electrónica,529969.0,PSE,App móvil,iOS,Bucaramanga,4.0,5,No
TXN-0004047,2022-05-14,59017.0,Moda,104091.0,Tarjeta crédito,Sitio web,Android,Bucaramanga,4.0,5,No
TXN-0001522,2023-03-03,54740.0,Tecnología,860085.0,Tarjeta crédito,Sitio web,Android,Barranquilla,4.0,5,No
TXN-0003614,2024-08-05,38902.0,Belleza,58356.0,Contraentrega,Sitio web,iOS,Pereira,3.0,5,Sí
TXN-0004564,2022-06-04,28336.0,Libros,74902.0,Tarjeta crédito,App móvil,Android,Cali,5.0,5,No
TXN-0007226,2024-05-14,52681.0,Hogar,162815.0,Tarjeta crédito,App móvil,Desktop,Bogotá,3.0,5,No
TXN-0003175,2024-08-11,33081.0,Moda,85333.0,PSE,App móvil,Android,Bogotá,3.0,5,No
TXN-0003468,2022-05-16,16909.0,Electrónica,480948.0,Contraentrega,Sitio web,Android,Medellín,4.0,5,No
TXN-0007951,2024-03-16,,Belleza,93528.0,Billetera digital,Sitio web,,Bogotá,4.0,5,No
TXN-0007150,2024-06-13,50828.0,Belleza,91284.0,Contraentrega,App móvil,Desktop,Ibagué,3.0,5,No
TXN-0006379,2022-07-16,37674.0,Moda,111817.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0005207,2023-02-06,28907.0,Moda,91255.0,Billetera digital,Sitio web,Android,Bogotá,4.0,5,No
TXN-0002018,2023-06-14,37193.0,Hogar,216510.0,Tarjeta débito,App móvil,,Bogotá,4.0,5,No
TXN-0006694,2024-01-16,14410.0,Hogar,148092.0,Tarjeta crédito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0000471,2023-09-03,30239.0,Moda,124147.0,PSE,App móvil,Android,Cartagena,6.0,5,No
TXN-0002719,2022-08-11,10137.0,HOGAR,223973.0,Tarjeta crédito,App móvil,Android,Bogotá,4.0,5,No
TXN-0001806,2024-10-26,57142.0,Electrónica,725583.0,Tarjeta crédito,Sitio web,Android,Cali,5.0,5,No
TXN-0005865,2022-09-18,20379.0,Hogar,104010.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0003055,2022-12-17,34017.0,Deportes,127931.0,Tarjeta débito,App móvil,Android,Cartagena,2.0,5,No
TXN-0003781,2024-10-03,36237.0,Alimentos,61170.0,Tarjeta débito,App móvil,Android,Manizales,7.0,5,No
,2022-12-03,48247.0,Hogar,289540.0,Tarjeta crédito,Sitio web,iOS,Cartagena,4.0,5,No
TXN-0000757,2023-04-21,37697.0,Mascotas,93651.0,Tarjeta crédito,Sitio web,iOS,Bogotá,5.0,5,No
TXN-0002750,2022-01-03,45748.0,Deportes,262786.0,PSE,Sitio web,Android,Cúcuta,3.0,5,No
TXN-0000285,2023-08-02,19021.0,Hogar,318970.0,PSE,Sitio web,Android,Medellín,1.0,5,No
TXN-0006213,2023-12-24,39135.0,Deportes,58087.0,Contraentrega,App móvil,iOS,BARRANQUILLA,3.0,5,No
TXN-0004139,2022-12-20,25596.0,Electrónica,127369.0,Tarjeta débito,App móvil,Android,Barranquilla,2.0,5,No
TXN-0006672,2022-05-14,10936.0,Belleza,103132.0,Billetera digital,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0003235,2023-04-28,20983.0,Mascotas,33174.0,Tarjeta débito,Sitio web,Android,Bucaramanga,8.0,5,No
TXN-0000636,2023-10-07,46895.0,Moda,5428.0,Contraentrega,App móvil,Android,Cúcuta,3.0,5,No
TXN-0006519,2024-06-09,20469.0,Electrónica,808729.0,Tarjeta crédito,Sitio web,iOS,Bogotá,3.0,5,Sí
TXN-0000081,2024-12-31,27287.0,Electrónica,963076.0,Tarjeta crédito,App móvil,Android,Cali,6.0,5,No
TXN-0002314,2024-01-08,59146.0,Alimentos,29916.0,Tarjeta débito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0005924,2022-11-01,37024.0,Electrónica,777082.0,PSE,Sitio web,iOS,Bogotá,2.0,5,No
TXN-0007400,2022-12-31,11113.0,MODA,182535.0,Tarjeta débito,App móvil,Android,IBAGUÉ,6.0,5,No
TXN-0004290,2022-12-28,27008.0,Hogar,157440.0,PSE,Sitio web,iOS,Cúcuta,6.0,5,No
TXN-0007041,2023-03-15,53185.0,Deportes,125485.0,Tarjeta crédito,App móvil,Android,Bogotá,6.0,5,No
TXN-0000783,2023-04-09,45650.0,Alimentos,49430.0,Contraentrega,Sitio web,Desktop,Bogotá,7.0,5,Sí
TXN-0006966,2023-03-24,19637.0,Mascotas,101723.0,Contraentrega,App móvil,Desktop,Cali,6.0,5,No
TXN-0000138,2023-03-10,21562.0,Belleza,77954.0,Tarjeta crédito,App móvil,Desktop,Bogotá,1.0,5,No
TXN-0007176,2024-11-06,56501.0,Electrónica,743265.0,Tarjeta débito,App móvil,Android,Barranquilla,6.0,5,No
TXN-0000734,2022-03-23,14459.0,Tecnología,254158.0,Billetera digital,Sitio web,Android,Pereira,3.0,5,Sí
TXN-0002690,2023-01-17,58756.0,Libros,63994.0,PSE,App móvil,Android,Bogotá,3.0,5,No
TXN-0005043,2022-03-07,30427.0,Moda,200351.0,Tarjeta crédito,App móvil,Android,Medellín,2.0,5,No
TXN-0000736,2023-02-16,46047.0,Hogar,176127.0,PSE,App móvil,Android,Bogotá,4.0,5,No
TXN-0002860,2022-05-21,15702.0,Moda,139255.0,PSE,App móvil,iOS,BOGOTÁ,5.0,5,No
,2024-08-20,23299.0,LIBROS,49080.0,Tarjeta crédito,App móvil,Android,Cartagena,4.0,5,No
TXN-0003607,2024-06-05,58362.0,Belleza,94599.0,Billetera digital,App móvil,iOS,Cartagena,1.0,5,No
TXN-0006024,2022-03-06,22087.0,Electrónica,250857.0,Tarjeta crédito,App móvil,iOS,Bogotá,6.0,5,No
TXN-0001499,2023-02-17,51084.0,Belleza,17005.0,Tarjeta crédito,App móvil,Desktop,Bogotá,3.0,5,No
TXN-0007464,2024-06-03,47273.0,Alimentos,55047.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0001694,,10453.0,Belleza,85144.0,Tarjeta débito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0002859,2024-04-25,24440.0,Electrónica,420990.0,Tarjeta crédito,Sitio web,Android,Bucaramanga,4.0,5,No
TXN-0006983,2023-02-06,12257.0,Electrónica,679533.0,Tarjeta crédito,App móvil,,Cali,5.0,5,No
TXN-0005119,2022-01-28,31216.0,Moda,298134.0,Tarjeta débito,Sitio web,Desktop,Bogotá,5.0,5,No
TXN-0004962,2022-01-28,39445.0,Deportes,133023.0,PSE,App móvil,Android,Cali,2.0,5,No
TXN-0001406,2023-06-08,30065.0,Electrónica,719167.0,PSE,App móvil,Android,BOGOTÁ,2.0,5,No
TXN-0001754,2024-05-28,27710.0,Hogar,105191.0,PSE,Sitio web,iOS,Medellín,4.0,5,No
TXN-0005771,2023-01-08,18956.0,Mascotas,95478.0,Tarjeta débito,Sitio web,iOS,Cali,6.0,5,No
TXN-0005391,2023-11-11,42251.0,Electrónica,560294.0,Tarjeta crédito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0000269,2023-03-21,20290.0,Electrónica,984548.0,Tarjeta crédito,App móvil,Android,Cali,4.0,5,No
TXN-0006684,2024-12-05,27500.0,Juguetes,87910.0,Tarjeta crédito,Sitio web,Android,Bogotá,1.0,5,No
TXN-0004818,2023-05-20,44416.0,Hogar,241186.0,PSE,App móvil,Android,Cali,6.0,5,No
TXN-0004202,2022-07-09,22124.0,Alimentos,47272.0,Tarjeta débito,Sitio web,Android,Bucaramanga,2.0,5,No
TXN-0006823,2024-05-29,21758.0,Juguetes,71064.0,PSE,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0000875,2023-05-12,31338.0,Mascotas,40616.0,Contraentrega,App móvil,Android,Medellín,3.0,5,No
TXN-0002174,2023-05-04,51064.0,Juguetes,76832.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0003331,2022-09-24,48555.0,Hogar,301911.0,Tarjeta crédito,Sitio web,Android,Cali,6.0,5,No
TXN-0002915,2022-07-08,55605.0,Tecnología,933230.0,Tarjeta débito,Sitio web,Desktop,Ibagué,1.0,5,No
TXN-0004095,2024-12-12,59516.0,Tecnología,1091586.0,Tarjeta débito,App móvil,iOS,Bogotá,6.0,5,No
TXN-0001899,2024-06-17,57688.0,Belleza,116626.0,Tarjeta débito,App móvil,Android,Cali,2.0,5,No
TXN-0001837,2023-08-01,33392.0,Alimentos,60930.0,Tarjeta crédito,App móvil,Android,Bogotá,6.0,5,No
TXN-0001078,2023-05-08,22770.0,Alimentos,22167.0,PSE,Sitio web,iOS,Barranquilla,3.0,5,No
TXN-0002791,2024-12-11,22442.0,Moda,92904.0,Tarjeta crédito,App móvil,Android,Cartagena,4.0,5,No
TXN-0007945,2023-10-19,12740.0,Tecnología,1394283.0,Contraentrega,App móvil,Android,Bogotá,1.0,5,No
,2022-06-19,13365.0,Electrónica,694862.0,Tarjeta crédito,Sitio web,Android,Medellín,3.0,5,No
TXN-0004776,2022-08-18,53840.0,Hogar,283007.0,Billetera digital,App móvil,Android,Bogotá,3.0,5,No
TXN-0003514,2022-11-27,52926.0,Deportes,131312.0,Tarjeta crédito,Sitio web,iOS,Medellín,1.0,5,No
TXN-0006721,2022-08-31,16862.0,Electrónica,733994.0,Tarjeta crédito,Sitio web,Android,Medellín,4.0,5,No
TXN-0000960,2024-03-29,50585.0,Moda,189010.0,Contraentrega,Sitio web,Android,Cali,4.0,5,No
TXN-0007674,2023-03-14,43712.0,Electrónica,816154.0,PSE,Sitio web,Android,Bogotá,5.0,5,No
TXN-0007730,2024-09-24,58798.0,Deportes,90758.0,Tarjeta crédito,Sitio web,iOS,Bucaramanga,4.0,5,No
TXN-0007868,2023-11-26,13000.0,Moda,228496.0,Tarjeta crédito,Sitio web,Android,Bogotá,3.0,5,No
TXN-0002142,2022-04-13,21740.0,Hogar,200109.0,Tarjeta crédito,App móvil,Android,Bogotá,2.0,5,No
TXN-0006191,2022-03-25,33434.0,Deportes,71008.0,Tarjeta crédito,Sitio web,iOS,Medellín,6.0,5,No
TXN-0005618,2023-07-25,48982.0,Tecnología,935476.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0001428,2022-01-15,29517.0,Tecnología,1105589.0,Tarjeta crédito,App móvil,Android,Bogotá,5.0,5,No
TXN-0004186,2023-12-21,59696.0,Electrónica,1138022.0,Tarjeta crédito,Sitio web,iOS,Bogotá,2.0,5,No
TXN-0004017,2024-09-19,39264.0,Deportes,164999.0,Tarjeta crédito,Sitio web,iOS,Pereira,9.0,4,No
TXN-0000272,2024-11-10,58152.0,Alimentos,16537.0,PSE,Sitio web,Android,Cali,6.0,5,No
TXN-0004196,2022-11-24,32697.0,Deportes,216936.0,Tarjeta débito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0005879,2024-08-23,22213.0,Mascotas,104048.0,Contraentrega,Sitio web,Android,Medellín,4.0,5,No
TXN-0006244,2022-05-12,26617.0,Moda,165035.0,Tarjeta crédito,Sitio web,Desktop,Pereira,4.0,5,No
TXN-0005665,2024-04-12,35873.0,Belleza,112998.0,Contraentrega,Sitio web,Android,PEREIRA,2.0,5,No
TXN-0005830,2024-01-17,47901.0,Moda,201101.0,PSE,App móvil,Android,Medellín,3.0,5,No
TXN-0004044,2023-04-29,55454.0,Libros,72155.0,Tarjeta crédito,Sitio web,Android,Bucaramanga,5.0,5,No
TXN-0005762,2023-07-26,44776.0,Juguetes,57073.0,Tarjeta crédito,Sitio web,iOS,Bogotá,3.0,5,No
TXN-0001996,2023-06-18,23022.0,Alimentos,32041.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0001583,2022-11-04,17988.0,Belleza,70802.0,Tarjeta crédito,App móvil,Android,Bogotá,7.0,5,No
TXN-0002717,2024-06-24,26006.0,Electrónica,249219.0,Billetera digital,App móvil,Android,Bogotá,6.0,5,No
TXN-0007389,2024-12-13,45529.0,Hogar,89039.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0004344,2024-10-26,59908.0,Moda,110248.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0000746,2022-09-03,10163.0,Mascotas,104571.0,Contraentrega,App móvil,Android,Bogotá,3.0,5,No
TXN-0001765,2023-03-29,30885.0,Electrónica,715392.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,5.0,5,No
TXN-0004524,2023-02-03,17563.0,Moda,111007.0,PSE,Sitio web,Android,Bogotá,6.0,5,No
TXN-0007024,2024-03-28,13989.0,Tecnología,510109.0,Tarjeta débito,App móvil,Android,Bogotá,1.0,5,No
TXN-0005095,2022-06-22,32546.0,MODA,127600.0,PSE,App móvil,Desktop,Barranquilla,4.0,5,No
TXN-0005604,2022-06-11,33046.0,Electrónica,855094.0,Tarjeta débito,Sitio web,Android,Bogotá,3.0,5,No
TXN-0000154,2024-07-25,13720.0,Belleza,94978.0,Tarjeta débito,App móvil,Android,Bogotá,5.0,5,No
TXN-0006745,2024-07-20,10269.0,Mascotas,75999.0,Tarjeta crédito,App móvil,iOS,Medellín,7.0,5,No
TXN-0002408,2023-12-14,25260.0,Tecnología,1008895.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0004107,2024-07-26,,Electrónica,1154148.0,Tarjeta crédito,App móvil,Android,Cúcuta,3.0,5,No
TXN-0002045,2024-05-22,38892.0,Electrónica,1035280.0,Contraentrega,App móvil,iOS,Bogotá,3.0,5,Sí
TXN-0000826,2023-10-09,,Alimentos,50529.0,Tarjeta débito,App móvil,iOS,Barranquilla,4.0,5,No
TXN-0001364,2024-08-09,18030.0,Hogar,179934.0,Contraentrega,App móvil,Desktop,Medellín,1.0,5,No
TXN-0004904,2024-12-05,55956.0,Mascotas,128163.0,Billetera digital,Sitio web,Android,Medellín,5.0,5,No
TXN-0007542,2022-09-25,44865.0,Electrónica,351887.0,Tarjeta débito,App móvil,Android,Medellín,3.0,5,No
TXN-0007327,2023-01-29,56242.0,Tecnología,816286.0,PSE,App móvil,iOS,Cúcuta,5.0,5,No
TXN-0000922,2024-04-30,57450.0,Electrónica,884131.0,PSE,App móvil,Desktop,Bogotá,1.0,5,No
TXN-0006096,2023-02-13,40161.0,Moda,113996.0,PSE,Sitio web,Android,BOGOTÁ,1.0,5,No
TXN-0004926,2024-12-16,38567.0,Deportes,129679.0,Billetera digital,App móvil,iOS,Barranquilla,1.0,5,No
TXN-0006801,2022-03-30,30094.0,Deportes,246351.0,Tarjeta débito,App móvil,Desktop,Cartagena,5.0,5,No
TXN-0003549,2022-12-18,20419.0,Deportes,140972.0,PSE,App móvil,Desktop,CÚCUTA,3.0,5,No
TXN-0006728,2022-03-26,17848.0,Moda,66357.0,Tarjeta débito,App móvil,iOS,Medellín,4.0,5,No
TXN-0001573,,13688.0,Moda,121094.0,Tarjeta crédito,App móvil,Android,Cúcuta,2.0,5,No
TXN-0004057,2024-06-15,47937.0,Mascotas,82798.0,Tarjeta crédito,Sitio web,iOS,Bogotá,4.0,5,No
TXN-0005059,2022-07-19,39569.0,Belleza,98099.0,PSE,Sitio web,iOS,Medellín,5.0,5,No
TXN-0005354,2022-10-16,49089.0,Alimentos,57037.0,Tarjeta crédito,App móvil,Desktop,Ibagué,5.0,5,No
TXN-0005733,2022-05-17,24218.0,Belleza,25331.0,PSE,Sitio web,iOS,Cúcuta,5.0,5,No
TXN-0000844,2022-01-25,59875.0,Juguetes,165250.0,PSE,Sitio web,Android,Bogotá,3.0,5,No
TXN-0004517,2023-02-07,50744.0,Libros,21800.0,Tarjeta crédito,Sitio web,iOS,Bogotá,8.0,3,No
TXN-0005808,2023-04-18,10137.0,Moda,125777.0,Tarjeta débito,App móvil,Desktop,Bogotá,5.0,5,No
TXN-0002465,,35306.0,Electrónica,523084.0,Tarjeta débito,Sitio web,Android,Barranquilla,4.0,5,No
TXN-0003910,2024-09-20,45537.0,Deportes,84358.0,Tarjeta crédito,App móvil,Android,Bogotá,3.0,5,No
TXN-0005432,2024-08-12,14672.0,Moda,120545.0,Contraentrega,Sitio web,iOS,Medellín,3.0,5,No
TXN-0005244,2023-04-14,51127.0,Belleza,114916.0,Contraentrega,App móvil,Desktop,Cali,4.0,5,No
TXN-0006310,2023-10-26,39700.0,Mascotas,127647.0,Contraentrega,Sitio web,Android,Cúcuta,2.0,5,No
TXN-0000361,2023-11-01,22276.0,Juguetes,76649.0,PSE,App móvil,Android,Bogotá,3.0,5,No
TXN-0005628,2022-01-22,17969.0,Deportes,149452.0,Tarjeta débito,App móvil,iOS,Cartagena,1.0,5,No
TXN-0004943,2024-05-13,59591.0,Moda,82793.0,Tarjeta crédito,Sitio web,iOS,Bogotá,4.0,5,No
TXN-0000942,2024-02-17,41301.0,Moda,175926.0,Tarjeta crédito,App móvil,Android,PEREIRA,1.0,5,No
TXN-0006456,2022-07-22,53398.0,Mascotas,12007.0,PSE,Sitio web,iOS,Barranquilla,6.0,5,No
TXN-0000254,2023-01-30,48029.0,Moda,203018.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,Sí
TXN-0001893,2023-08-22,32840.0,Mascotas,83449.0,Contraentrega,App móvil,Android,Bogotá,1.0,5,No
TXN-0004091,,57509.0,ELECTRÓNICA,608488.0,PSE,Sitio web,Android,Bogotá,8.0,3,No
TXN-0004979,2023-12-13,39113.0,Belleza,119478.0,Tarjeta crédito,App móvil,Desktop,Medellín,6.0,5,Sí
TXN-0000469,2024-02-21,,Tecnología,1059416.0,Contraentrega,App móvil,Android,Medellín,5.0,5,No
TXN-0003578,,47464.0,Belleza,60888.0,Contraentrega,App móvil,Android,Barranquilla,5.0,5,Sí
TXN-0006200,2024-10-28,22712.0,Alimentos,43052.0,Billetera digital,App móvil,iOS,Barranquilla,5.0,5,No
TXN-0002186,2022-09-01,17319.0,Moda,168473.0,Tarjeta crédito,App móvil,iOS,Bogotá,4.0,5,No
TXN-0003494,2024-06-25,43722.0,Electrónica,527732.0,PSE,Sitio web,iOS,Bogotá,6.0,5,No
TXN-0005126,2023-05-15,20402.0,Juguetes,117665.0,Contraentrega,App móvil,Android,Bogotá,7.0,5,No
TXN-0001491,2023-06-11,49557.0,Electrónica,1034471.0,Contraentrega,App móvil,iOS,Cúcuta,4.0,5,No
TXN-0003576,2024-07-08,36620.0,Moda,93787.0,PSE,App móvil,Android,CALI,5.0,5,No
TXN-0001117,2023-09-10,54607.0,Hogar,275713.0,PSE,App móvil,Android,Barranquilla,4.0,5,No
TXN-0004049,2022-12-28,42237.0,Belleza,85958.0,Billetera digital,Sitio web,Desktop,Cali,5.0,5,No
TXN-0001900,2022-02-13,30039.0,Moda,106952.0,PSE,Sitio web,Android,Medellín,4.0,5,No
TXN-0003642,2023-01-27,33324.0,Electrónica,905736.0,Billetera digital,App móvil,Android,CALI,3.0,5,No
TXN-0003123,2022-08-23,49456.0,Alimentos,71329.0,Billetera digital,App móvil,iOS,Pereira,3.0,5,No
TXN-0007727,2022-07-30,15280.0,Deportes,104724.0,Tarjeta crédito,App móvil,iOS,Bogotá,8.0,3,No
TXN-0007470,2024-05-27,58585.0,Alimentos,51642.0,Tarjeta débito,App móvil,Desktop,Cúcuta,8.0,4,No
TXN-0001839,2022-03-05,16143.0,Electrónica,842257.0,Tarjeta débito,App móvil,Desktop,Bogotá,3.0,5,No
TXN-0001845,2024-10-09,39096.0,Hogar,242402.0,Tarjeta débito,App móvil,Android,Cartagena,4.0,5,No
TXN-0005092,2023-07-22,23713.0,Electrónica,232349.0,Tarjeta crédito,App móvil,Android,Cúcuta,5.0,5,No
TXN-0006115,2022-08-28,53397.0,Electrónica,885482.0,Contraentrega,Sitio web,Android,Bogotá,1.0,5,No
TXN-0002273,2023-10-11,34374.0,Alimentos,36299.0,Tarjeta crédito,App móvil,Desktop,Bucaramanga,4.0,5,No
TXN-0001617,2022-06-18,52417.0,Tecnología,435812.0,Contraentrega,App móvil,Android,Manizales,6.0,5,No
TXN-0003651,,52751.0,Hogar,245950.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,5.0,5,No
TXN-0001190,2023-03-24,52773.0,JUGUETES,44932.0,Tarjeta crédito,Sitio web,Android,Cali,6.0,5,No
TXN-0005985,2023-11-05,13691.0,Juguetes,165655.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0000346,2022-08-07,47585.0,Belleza,73376.0,Tarjeta crédito,Sitio web,iOS,Bogotá,5.0,5,No
TXN-0005742,2024-10-23,29622.0,Hogar,112850.0,Tarjeta crédito,Sitio web,Android,Bogotá,2.0,5,No
TXN-0001989,2024-06-18,21918.0,Libros,85459.0,Tarjeta débito,Sitio web,Android,Medellín,7.0,5,No
TXN-0001574,2022-03-15,54327.0,Hogar,262278.0,Tarjeta débito,Sitio web,Android,Cali,4.0,5,No
TXN-0005555,2023-08-11,53362.0,MODA,95515.0,Tarjeta débito,App móvil,Android,Pereira,3.0,5,No
,2022-09-30,41914.0,Belleza,71554.0,PSE,Sitio web,Android,Bogotá,6.0,5,No
TXN-0007231,2024-08-21,19099.0,Tecnología,978296.0,PSE,Sitio web,Desktop,Medellín,7.0,5,No
TXN-0006279,2022-10-04,28814.0,Deportes,248955.0,Contraentrega,App móvil,Android,Bogotá,4.0,5,No
TXN-0006521,2022-01-08,30294.0,Hogar,85854.0,Tarjeta crédito,Sitio web,Android,BUCARAMANGA,9.0,5,No
TXN-0003941,2022-03-22,,Moda,23295.0,PSE,App móvil,Android,Ibagué,2.0,5,Sí
TXN-0004958,2022-09-23,54723.0,Deportes,83478.0,PSE,Sitio web,Android,Medellín,3.0,5,No
TXN-0002035,2024-08-30,44539.0,Moda,99413.0,Tarjeta crédito,Sitio web,Android,Bogotá,3.0,5,No
TXN-0002129,2022-03-14,36385.0,Juguetes,71502.0,PSE,App móvil,iOS,Bogotá,5.0,5,No
TXN-0003224,2022-06-03,25260.0,Belleza,88724.0,Contraentrega,Sitio web,Android,Barranquilla,3.0,5,No
TXN-0001895,2023-07-30,51007.0,Tecnología,956188.0,Tarjeta crédito,App móvil,Android,Cartagena,1.0,5,No
,2022-06-18,15366.0,Moda,70773.0,Tarjeta crédito,App móvil,Desktop,Bogotá,5.0,5,No
TXN-0006025,2022-09-26,18655.0,Electrónica,450883.0,Contraentrega,App móvil,Desktop,Medellín,5.0,5,No
TXN-0001356,2022-01-04,15951.0,ELECTRÓNICA,1165498.0,Tarjeta débito,App móvil,Android,Medellín,4.0,5,No
TXN-0001064,2022-10-16,24185.0,Juguetes,153578.0,PSE,Sitio web,Android,PEREIRA,3.0,5,No
TXN-0007684,2023-12-19,21296.0,Electrónica,300899.0,PSE,App móvil,Desktop,Manizales,3.0,5,No
TXN-0003289,2023-12-11,17765.0,Tecnología,693704.0,Tarjeta débito,App móvil,Desktop,Manizales,8.0,4,No
TXN-0003950,2023-05-04,,Hogar,214054.0,Tarjeta débito,Sitio web,iOS,Cali,6.0,5,No
TXN-0007472,2022-01-27,12972.0,Deportes,120614.0,Tarjeta crédito,Sitio web,Android,BUCARAMANGA,5.0,5,No
TXN-0004769,2022-09-13,39226.0,Electrónica,637403.0,PSE,Sitio web,iOS,Bogotá,6.0,5,No
TXN-0005096,2024-05-14,12587.0,Deportes,64916.0,Tarjeta crédito,Sitio web,iOS,Bogotá,2.0,5,No
TXN-0002386,2022-07-26,51823.0,Deportes,156213.0,Tarjeta débito,App móvil,Android,Bogotá,1.0,5,No
TXN-0000096,2023-10-16,30847.0,Belleza,107535.0,Contraentrega,App móvil,Desktop,Bucaramanga,4.0,5,No
TXN-0001714,2023-06-20,45356.0,Alimentos,41928.0,Tarjeta crédito,App móvil,Android,Bogotá,7.0,5,No
TXN-0004901,2022-04-30,20826.0,Moda,108091.0,Tarjeta débito,App móvil,Android,Medellín,6.0,5,No
TXN-0002183,2022-12-06,35654.0,Juguetes,132209.0,Tarjeta crédito,App móvil,Android,Cartagena,4.0,5,No
TXN-0004421,2023-10-02,24219.0,Moda,135720.0,PSE,App móvil,,Pereira,1.0,5,No
TXN-0004201,2022-10-19,39350.0,Alimentos,16411.0,PSE,App móvil,iOS,Manizales,4.0,5,No
